time,open,high,low,close,SMA 50,SMA 100,SMA 200,Volume,Volume MA,Plot,Plot,Plot,Histogram,MACD,Signal
1686420000,26032.37,26056.35,25399.63,25764.89,26448.724399999985,26598.056699999994,26852.995049999983,2991.34754099,1775.5296896600044,25785.624444444547,26202.83285714283,NaN,-40.6215871754124,-204.90665223997348,-164.28506506456108
1686427200,25764.92,25891.43,25698.56,25785.09,26431.035799999983,26586.723999999995,26850.63464999999,1583.23959613,1826.6925714205045,25725.13777777788,26168.94904761902,NaN,-30.207977981311245,-202.04503754120014,-171.8370595598889
1686434400,25786.67,25942.69,25769.6,25858.78,26406.359399999987,26574.284499999998,26849.27769999999,1069.09211872,1832.9202521390046,25761.79555555566,26137.94761904759,NaN,-15.82804804356499,-191.62211961434514,-175.79407157078015
1686441600,25858.78,25880.31,25738.52,25848.71,26382.18539999998,26562.132899999997,26847.120349999987,900.89088452,1818.7451356860045,25782.083333333438,26106.76428571426,NaN,-5.025216991332769,-182.0755928099461,-177.05037581861333
1686448800,25848.43,25850.59,25716.35,25745.97,26352.34119999998,26547.138899999998,26844.379749999993,802.09784187,1820.9382947915049,25790.317777777884,26063.708095238067,NaN,-2.9332738951779334,-180.71696818758573,-177.7836942924078
1686456000,25745.87,25848,25658,25839.09,26327.231799999983,26533.320499999994,26841.85364999999,973.6276518,1781.5562206380048,25800.13666666677,26026.501428571402,NaN,6.09520343405606,-170.16468999983772,-176.25989343389378
1686463200,25840.09,25842.09,25758.45,25759.22,26304.20539999998,26518.390499999994,26839.525799999992,401.30918321,1705.7255634190049,25809.042222222328,25984.074761904736,NaN,7.944368471758821,-166.32943284419525,-174.27380131595407
1686470400,25758.71,25786.42,25714.03,25724.09,26280.214399999983,26504.215999999993,26836.39609999999,494.64171498,1653.3881394910052,25817.56777777788,25948.20190476188,NaN,8.033838821118024,-164.23150278955654,-172.26534161067457
1686477600,25722.91,25857.68,25720.64,25815.98,26260.47199999998,26490.860699999994,26833.120549999992,552.17002397,1599.6486280655051,25793.535555555656,25915.578571428545,NaN,15.103485361586706,-153.38598490869117,-168.48947027027788
1686484800,25816.89,25819.02,25697.48,25723.97,26244.826399999976,26476.442599999995,26829.33294999999,638.52320358,1582.1234231580052,25788.98888888899,25882.983809523783,NaN,14.407076282142356,-150.48062491759993,-164.88770119974228
1686492000,25721.74,25824.88,25714.81,25771.94,26222.19639999998,26462.348099999996,26825.77819999999,670.06843831,1587.4927805990053,25787.52777777788,25849.27809523807,NaN,17.779920848438167,-142.6628001391946,-160.44272098763275
1686499200,25770.01,26085.14,25754.75,25958.3,26204.831399999977,26450.323599999992,26823.44124999999,1834.11015252,1636.4837719060054,25798.585555555655,25824.043333333313,NaN,32.317687139420514,-120.04561206335711,-152.36329920277763
1686506400,25963.65,26114.75,25941.26,26047.89,26198.701599999975,26439.36829999999,26821.463649999994,1309.51157065,1636.0211181465052,25820.71666666677,25807.12619047617,25820.71666666677,46.84202246163895,-93.81077112572893,-140.65279358736788
1686513600,26048.75,26215.25,25988.29,26058.81,26189.442599999973,26428.16339999999,26819.97619999999,1557.41050311,1374.502883344005,25855.47666666677,25794.237619047595,NaN,55.46925179803263,-71.31622883982709,-126.78548063785972
1686520800,26058.59,26083.08,25763.98,25940.01,26178.477799999975,26414.418599999994,26817.12814999999,1629.46642609,1329.7619009065052,25866.690000000104,25813.816190476162,NaN,51.54318273525254,-62.35650221879405,-113.89968495404659
1686528000,25939.77,26030.73,25871.99,25946.91,26174.319799999976,26402.185799999992,26814.60189999999,938.35447543,1309.218031757505,25887.54444444455,25827.187142857118,NaN,47.859163463780234,-54.075730624321295,-101.93489408810153
1686535200,25947.47,25967.68,25625.8,25801.64,26163.318999999974,26389.13259999999,26811.23149999999,1546.77543,1336.593983917505,25896.161111111214,25833.367142857114,NaN,34.69976407239349,-58.56018899760966,-93.25995307000315
1686542400,25802.48,25828.99,25769.08,25782.47,26149.966599999974,26376.80349999999,26807.414949999988,584.47006021,1267.7380767335048,25892.437777777883,25834.879047619022,NaN,24.259537077485973,-62.93553172314569,-87.19506880063166
1686549600,25780.35,25910.16,25760.39,25815.13,26139.26319999998,26364.19849999999,26802.624349999987,646.98729313,1231.207029186505,25902.56666666677,25841.35809523807,NaN,19.32330573576533,-63.04093663092499,-82.36424236669032
1686556800,25814.97,26108.74,25794.28,25973.72,26131.086599999977,26353.428199999995,26798.85549999999,1253.79427808,1118.894419365005,25924.98666666677,25856.89904761902,NaN,26.088154325102124,-49.75404946031267,-75.8422037854148
1686564000,25973.47,26063.22,25947.71,25997.51,26122.028399999974,26342.73829999999,26794.93114999999,974.44919713,1018.049502172005,25929.343333333436,25855.24380952378,NaN,31.1703073227811,-36.879319631938415,-68.04962695471951
1686571200,25998.36,26000.71,25791.61,25806.28,26110.228999999978,26330.34869999999,26790.24739999999,1630.75444378,1020.425244554505,25902.497777777884,25857.21476190474,NaN,21.138246955275257,-41.62681826062544,-62.7650652159007
1686578400,25807.25,25883.66,25746.34,25833.49,26098.004599999975,26317.160899999995,26785.820899999988,1747.15544208,1054.328410722505,25877.462222222326,25859.519523809497,NaN,16.050939786793442,-42.7013904824089,-58.75233026920234
1686585600,25833.15,25962.52,25660.28,25812.22,26086.060799999977,26303.07879999999,26781.258449999987,2485.69270552,1133.568501772505,25863.263333333438,25857.30238095236,NaN,11.199129495394168,-44.75341839995963,-55.952547895353796
1686592800,25810.8,25864.34,25764.12,25829.53,26067.93819999998,26289.336799999994,26776.57084999999,1334.0318207,1160.1652007140049,25850.221111111216,25856.38904761902,25850.221111111216,9.185824385540805,-44.47026741342779,-53.656091798968596
1686600000,25828.24,25943.89,25815.56,25932.98,26056.696599999977,26276.114899999993,26772.499149999992,995.16793493,1161.2422148705048,25864.81444444455,25865.29428571426,NaN,14.53349732256207,-35.48922014576601,-50.02271746832808
1686607200,25934.24,25970.65,25877.18,25912.41,26043.906999999974,26263.333199999994,26768.362799999988,713.28514514,1176.8410129670046,25879.252222222327,25868.785714285692,25879.252222222327,16.266763394666746,-29.689263224994647,-45.956026619661394
1686614400,25910.95,26045.29,25827.46,25974.03,26031.733399999976,26251.18399999999,26764.648749999986,1821.81124223,1243.1994893295046,25896.90777777788,25879.01476190474,NaN,20.851827139920417,-19.891242694760876,-40.74306983468129
1686621600,25973.32,26152.32,25944.2,26061.32,26022.704599999975,26239.58519999999,26761.408749999988,1753.57297849,1303.2696370555045,25906.641111111214,25895.073333333312,NaN,28.5746596984752,-5.0247452115872875,-33.59940491006249
1686628800,26062.48,26120.29,25984.43,26087.97,26014.098999999977,26228.440199999997,26758.647499999985,967.14569739,1319.7007617460044,25916.692222222326,25908.02523809522,NaN,33.924310753011184,8.805983531201491,-25.118327221809693
1686636000,26091.24,26135.36,26065.99,26078.47,26005.735399999976,26217.984999999997,26755.542899999986,639.3094481,1318.1628122355046,25946.93555555566,25924.90619047617,NaN,35.121731155437146,18.78383672248674,-16.337894432950407
1686643200,26078.2,26273.76,26068.18,26157.14,25998.681999999975,26208.989899999993,26752.48479999999,1620.44286531,1307.4794478750046,25982.89666666677,25943.249047619025,NaN,39.20059696016669,32.66285176725796,-6.537745192908732
1686650400,26158.71,26215.88,26097.64,26195.93,25992.529399999978,26202.440499999997,26749.72839999999,1594.11039633,1321.7093891590046,26025.531111111213,25954.564761904738,NaN,42.237281511706385,46.25885669672425,4.0215751850178645
1686657600,26194.18,26427.68,25901.43,26042.22,25980.37079999997,26194.609599999996,26746.019649999987,3900.13627785,1438.8456778960046,26049.163333333436,25954.294761904737,NaN,32.080391428888426,44.1220644711284,12.041673042239971
1686664800,26041.38,26053.04,25721.55,25759.85,25963.159199999976,26183.799199999998,26740.44554999999,3067.45490411,1510.7451017970047,26029.926666666768,25940.058571428548,NaN,5.902567000835807,19.41988179328473,13.517314792448923
1686672000,25752.57,25889.9,25738.93,25821.85,25946.592599999974,26174.221999999998,26733.99089999999,1492.53420234,1538.4540881425048,26019.864444444553,25934.43190476188,NaN,-6.98114813968577,4.790879617841711,11.77202775752748
1686679200,25821.35,25973.68,25806.57,25896.39,25934.97199999998,26165.4513,26727.491199999986,1035.84676579,1512.9076549320048,26011.237777777882,25932.026190476165,NaN,-10.040802538455534,-0.778975415541936,9.261827122913598
1686686400,25897.78,25959.77,25824.47,25854.24,25922.03539999998,26156.688099999996,26720.880649999985,1271.99633698,1547.2839687705048,25988.228888888993,25934.530952380926,NaN,-14.206532019410687,-8.496337901349762,5.710194118060926
1686693600,25852.24,25937.63,25812.63,25936.28,25912.59179999998,26155.990899999993,26714.399749999986,676.91239062,1548.7802236450048,25971.374444444547,25941.855238095213,NaN,-10.88925828103828,-7.901378733236925,2.987879547801356
1686700800,25936.51,26050.81,25913.58,26039.46,25903.785799999976,26158.744999999995,26708.762099999985,908.10445247,1531.4957323645046,25967.040000000103,25952.537619047594,NaN,-1.68175583015086,0.8856847601127811,2.567440590263641
1686708000,26043.23,26052.74,25966.4,25984.48,25893.71079999998,26162.285899999995,26702.835449999984,544.38024282,1509.9922846490047,25947.855555555656,25953.049999999974,25947.855555555656,0.6453867242097111,3.37417399552578,2.728787271316069
1686715200,25984.05,26003.32,25839.76,25848.87,25882.625199999977,26164.05019999999,26696.120799999982,557.69974155,1456.3395495375048,25909.293333333433,25945.97190476188,NaN,-6.609028868481372,-5.5324988142856455,1.076530054195726
1686722400,25848.62,25924.18,25844.64,25902.4,25874.083799999975,26165.745399999996,26689.22249999998,541.22088034,1396.0428214505048,25893.75777777788,25950.549047619028,NaN,-7.403154781261785,-8.177413422381505,-0.7742586411197203
1686729600,25901.9,25996.05,25894.35,25984.94,25883.205399999977,26169.113499999996,26682.34579999998,659.20730579,1304.7185514640048,25918.767777777874,25957.76095238093,NaN,-2.238243172098608,-3.57206260624298,-1.333819434144372
1686736800,25986.44,26022.25,25952.24,25978.84,25889.459799999975,26171.510899999994,26674.552699999986,562.00681919,1266.1173013885048,25936.21111111121,25965.695238095213,NaN,0.7392281970499184,-0.4097841878319741,-1.1490123848818925
1686744000,25978.84,26076.91,25930.25,25990.07,25895.823999999975,26173.611899999996,26665.241549999984,1418.24881369,1287.2713453265046,25946.620000000097,25973.33999999998,NaN,3.2938456956793916,2.9682947347173467,-0.3255509609620446
1686751200,25990.93,26030.14,25953.14,25986.09,25900.531399999978,26176.107599999992,26654.761949999986,990.76379138,1301.1452776385047,25961.2700000001,25975.869047619024,NaN,4.471335302438397,5.263618167085951,0.7922828646475546
1686758400,25985.02,26038.38,25884.27,26011.41,25907.17819999998,26178.597599999994,26643.90569999999,1324.39059427,1276.2742452405048,25969.61777777788,25980.58333333331,NaN,6.583608347326178,9.021793298805278,2.4381849514790996
1686765600,26015.23,26086.2,25764.95,25872.87,25911.68839999998,26180.39449999999,26633.43529999999,3008.93480526,1339.0423365790048,25951.107777777877,25975.766190476166,NaN,-1.301111070226567,0.8117961136958911,2.112907183922458
1686772800,25871.06,25875.07,24824.75,25124.91,25893.54119999998,26174.21499999999,26619.015049999984,9912.89810799,1786.3299571090051,25855.6000000001,25931.175238095213,NaN,-53.927216856998115,-65.29611388732519,-11.368897030327073
