time,open,high,low,close,"IXIC, NASDAQ: Open","IXIC, NASDAQ: High","IXIC, NASDAQ: Low","IXIC, NASDAQ: Close",SMA 50,SMA 100,SMA 200,Plot,Volume,Volume MA,Plot,Plot,Plot,Histogram,MACD,Signal
1685318400,28082.01,28462.73,28082.01,28205.35,NaN,NaN,NaN,NaN,27056.952199999894,26743.95220000001,26842.24955000003,22841.433599999975,3841.40859199,816.0379583500038,27730.13999999992,27426.37476190479,NaN,81.98595773112021,284.15198850840534,202.16603077728513
1685322000,28208.44,28228.08,28147.28,28182.66,NaN,NaN,NaN,NaN,27086.229599999893,26762.136200000015,26847.42920000003,22841.433599999975,804.53184419,846.3997562175039,27832.217777777696,27474.114285714313,NaN,79.06626707397396,300.99886461975257,221.9325975457786
1685325600,28182.18,28191.41,28107.02,28108.58,NaN,NaN,NaN,NaN,27115.02819999989,26779.746500000012,26852.76345000003,22841.433599999975,448.04187444,858.8663295085038,27915.362222222142,27518.50619047622,NaN,66.34054749881983,304.8582819193034,238.51773442048358
1685329200,28108.8,28143.92,27924.99,27966.95,NaN,NaN,NaN,NaN,27139.87299999989,26796.120700000014,26857.211500000027,22841.433599999975,1129.92050743,907.5109412225038,27956.51111111103,27555.304285714315,NaN,43.67361550264354,293.109753798788,249.43613829614446
1685332800,27967.57,28015.42,27869.34,27955.05,NaN,NaN,NaN,NaN,27163.895399999892,26813.289900000018,26861.855050000027,22841.433599999975,609.16834654,919.6969848825038,28002.90999999992,27589.71333333336,NaN,24.143486707901133,279.6154966810209,255.47200997311975
1685336400,27956.37,28058.55,27947.52,28008.96,NaN,NaN,NaN,NaN,27188.73359999989,26832.154400000018,26866.659350000027,22841.433599999975,554.16642662,927.8684326900036,28051.552222222144,27627.647619047646,NaN,11.748059579174594,270.157084447088,258.4090248679134
1685340000,28010.01,28051.3,27999.99,28011.73,NaN,NaN,NaN,NaN,27213.50219999989,26851.05290000002,26871.319450000025,22841.433599999975,323.28642969,933.7523745255037,28069.26666666659,27667.87333333336,NaN,1.1839024733225756,259.8889029595666,258.70500048624405
1685343600,28012.98,28012.98,27846.98,27914.04,NaN,NaN,NaN,NaN,27236.83659999989,26868.377000000015,26875.307150000026,22841.433599999975,429.41993919,926.3807697955037,28048.369999999923,27700.517619047645,NaN,-14.092480348193988,241.08940005100158,255.18188039919556
1685347200,27914.16,27954.82,27863.35,27909.16,NaN,NaN,NaN,NaN,27259.771399999896,26885.25070000002,26878.583050000027,22841.433599999975,271.23773746,926.6772045860037,28029.164444444366,27735.72476190478,NaN,-25.566544734532414,223.22369948103005,248.79024421556247
1685350800,27907.15,27949.95,27867.38,27944.81,NaN,NaN,NaN,NaN,27283.873999999898,26902.12710000002,26882.450650000024,22841.433599999975,243.07578539,923.0955909215036,28000.21555555548,27773.7504761905,NaN,-31.411098932164634,209.52637055035666,240.9374694825213
1685354400,27946.01,27975.32,27764.21,27867.64,NaN,NaN,NaN,NaN,27307.116799999894,26918.242800000018,26885.872000000025,22841.433599999975,657.90339046,941.8103556210035,27965.213333333257,27805.93333333336,NaN,-40.54912060017327,190.2510687323047,230.80018933247797
1685358000,27869.63,27945.62,27851.77,27924.72,NaN,NaN,NaN,NaN,27331.274399999897,26936.18830000002,26889.542300000023,22841.433599999975,267.89318925,940.2194466425035,27944.784444444365,27840.362857142878,NaN,-42.61245266223111,177.53462350468908,220.1470761669202
1685361600,27925.11,27958.45,27875.99,27892.88,NaN,NaN,NaN,NaN,27355.298199999896,26952.864000000016,26893.300950000026,22841.433599999975,259.51832142,924.8619879350035,27936.554444444366,27869.449523809548,NaN,-45.71088733004396,163.00846700436523,208.7193543344092
1685365200,27892.83,27954.44,27877.56,27918.5,NaN,NaN,NaN,NaN,27379.481799999896,26969.247200000016,26897.348550000024,22841.433599999975,326.51135417,903.6877288025037,27932.493333333256,27900.61809523812,NaN,-45.52453187111385,151.81368949551688,197.33822136663073
1685368800,27918.5,27946.43,27709.7,27795.34,NaN,NaN,NaN,NaN,27400.889999999898,26984.731400000015,26900.842100000023,22841.433599999975,669.51423008,824.7917219400036,27908.757777777697,27921.335238095256,27908.757777777697,-52.68013506479093,131.48805253564205,184.168187600433
1685372400,27796.16,27850.9,27607.29,27641.78,NaN,NaN,NaN,NaN,27420.9211999999,26998.208300000013,26903.702800000025,22841.433599999975,1481.43009271,863.3448698045037,27867.652222222143,27923.48619047621,NaN,-65.88241545720652,101.81516827892483,167.69758373613135
1685376000,27641.34,27683.65,27563.77,27617.81,NaN,NaN,NaN,NaN,27439.6375999999,27010.277800000018,26906.520650000028,22841.433599999975,915.46831282,894.5773401860037,27834.7377777777,27927.3123809524,NaN,-73.76226021468455,75.49475846777568,149.25701868246023
1685379600,27615.12,27748.22,27544.2,27708.27,NaN,NaN,NaN,NaN,27459.815199999903,27023.917400000017,26909.625050000028,22841.433599999975,861.87805459,871.5824638715037,27812.416666666588,27933.8404761905,NaN,-70.42225656362766,61.22919797792565,131.6514545415533
1685383200,27706.28,27730.88,27629.42,27653.54,NaN,NaN,NaN,NaN,27479.343999999903,27036.842000000015,26913.08250000003,22841.433599999975,494.99910838,802.3157475345038,27780.053333333253,27924.375714285736,NaN,-69.33013784718449,44.9887822325727,114.31892007975719
1685386800,27653.23,27711.6,27640.8,27654.03,NaN,NaN,NaN,NaN,27497.0493999999,27051.134400000014,26917.154600000027,22841.433599999975,281.80827969,743.5590908255037,27756.318888888807,27903.038571428595,NaN,-66.02217172254188,31.791205426579836,97.81337714912172
1685390400,27652.13,27710.72,27642.65,27698.23,NaN,NaN,NaN,NaN,27516.6595999999,27065.358500000017,26920.92505000003,22841.433599999975,281.09734106,565.5435282790038,27731.15333333325,27884.763333333358,NaN,-58.5588164512058,24.614856585114467,83.17367303632027
1685394000,27697.17,27735.66,27665.62,27682.52,NaN,NaN,NaN,NaN,27535.365799999898,27078.683400000016,26924.81015000003,22841.433599999975,291.7585062,539.9048613795037,27707.779999999922,27859.86666666669,NaN,-52.572034033316086,17.458630494675162,70.03066452799125
1685397600,27681.37,27704.32,27575.86,27703.37,NaN,NaN,NaN,NaN,27554.164399999896,27091.947800000016,26928.76745000003,22841.433599999975,682.57482574,551.6315089445037,27683.87666666659,27837.043333333357,NaN,-45.371579812064475,13.316189762910653,58.68776957497513
1685401200,27703.01,27825.62,27698.8,27751.78,NaN,NaN,NaN,NaN,27573.520599999898,27104.754700000016,26932.95655000003,22892.407299999973,760.58144175,533.1645556605038,27679.03666666659,27820.05285714288,NaN,-35.925653502726135,13.78070269656746,49.706356199293594
1685404800,27751.3,27783.72,27602.88,27723.87,NaN,NaN,NaN,NaN,27591.582799999895,27117.054700000015,26937.07435000003,22892.407299999973,414.80023257,523.4461499620037,27688.157777777702,27808.477619047644,NaN,-30.35616212760722,11.761153539784573,42.11731566739179
1685408400,27723.88,27803.32,27715.22,27779.8,NaN,NaN,NaN,NaN,27609.685399999897,27130.037800000016,26941.557650000035,22892.407299999973,386.81311286,515.0784842740037,27706.15666666659,27800.132380952404,NaN,-22.088646242882227,14.506507863789011,36.59515410667124
1685412000,27779.96,27803.47,27736,27793.84,NaN,NaN,NaN,NaN,27623.686199999895,27143.334000000013,26946.117150000035,22892.407299999973,216.31569866,509.72994772250365,27715.664444444366,27789.888571428593,NaN,-15.186435153518445,17.612110164773185,32.79854531829163
1685415600,27794.67,27948.39,27785.61,27842.6,NaN,NaN,NaN,NaN,27638.282599999897,27156.931100000016,26950.76560000003,22892.407299999973,636.61328159,520.0896148425037,27736.67111111103,27781.834761904785,NaN,-7.251433724837067,23.734253162245295,30.985686887082363
1685419200,27842.8,27865.73,27781.26,27787.36,NaN,NaN,NaN,NaN,27651.800399999895,27170.077000000016,26955.437050000033,22892.407299999973,329.89564773,523.0225103560036,27751.48555555548,27775.80238095241,NaN,-5.705574759571309,23.853718437618227,29.559293197189536
1685422800,27787.86,27788.7,27689.12,27765.75,NaN,NaN,NaN,NaN,27663.188799999898,27183.477600000017,26960.465750000036,22892.407299999973,580.27704403,539.8825732880036,27758.9877777777,27768.973333333357,NaN,-6.086150800301336,21.951604696812865,28.0377554971142
1685426400,27766.75,27830.8,27766.75,27810.27,NaN,NaN,NaN,NaN,27675.791599999895,27197.467600000018,26965.669700000035,22892.407299999973,238.28776233,518.9017918815036,27773.182222222145,27762.56666666669,27773.182222222145,-3.4200948795780484,23.76263689764164,27.18273177721969
1685430000,27812.02,27854.65,27740.28,27746.2,NaN,NaN,NaN,NaN,27687.188599999896,27210.495500000015,26970.634150000038,22892.407299999973,394.24324555,525.2192946965035,27777.941111111035,27756.783809523837,NaN,-5.906393151213141,19.799740338203264,25.706133489416406
1685433600,27744.21,27824.75,27729.32,27797.54,NaN,NaN,NaN,NaN,27699.2555999999,27224.106400000015,26976.321300000036,22892.407299999973,449.46527472,534.7166423615035,27783.025555555476,27750.727619047644,NaN,-4.113092903189958,20.56476736042896,24.677860263618918
1685437200,27798.32,27905.28,27798.32,27867.9,NaN,NaN,NaN,NaN,27711.964399999895,27239.222400000017,26982.706250000036,22892.407299999973,326.25634581,534.7038919435035,27799.028888888814,27749.53809523812,NaN,1.4917555616002183,26.54255471561919,25.05079915401897
1685440800,27870.18,28049.55,27870.18,27923.17,NaN,NaN,NaN,NaN,27726.1809999999,27254.018700000015,26989.050850000032,22892.407299999973,1170.38434092,559.7473974855036,27814.95888888881,27749.760476190502,NaN,8.225384628911677,35.332529940158565,27.10714531124689
1685444400,27924.74,28056.81,27881.9,28046.23,NaN,NaN,NaN,NaN,27743.7657999999,27269.384800000018,26996.018550000037,22892.407299999973,1020.04370991,536.6780783455035,27843.002222222145,27761.70761904764,NaN,19.620975662076937,51.63336488884306,32.012389226766125
1685448000,28045.87,28047.97,27822.8,27924.28,NaN,NaN,NaN,NaN,27757.681199999894,27283.845100000017,27002.12535000004,22892.407299999973,1350.05566607,558.4074460080036,27852.077777777704,27775.16000000002,NaN,17.660532441531174,54.08805477868009,36.427522337148915
1685451600,27923.65,27989.3,27779,27824.63,13109.0994,13154.2917,13047.4039,13054.5463,27770.777599999896,27297.56980000002,27007.430950000034,22892.407299999973,1383.66661833,584.4968741950036,27856.218888888816,27785.008571428596,NaN,8.814437350580405,47.445569025374425,38.63113167479402
1685455200,27822.52,27882.69,27632.28,27633.45,13055.7274,13084.075,13023.1234,13056.2184,27780.521199999897,27309.32220000002,27011.441850000032,22892.407299999973,1913.22975951,655.4084067515035,27841.51888888881,27781.445714285743,NaN,-9.745044668276215,26.44982583944875,36.194870507724964
1685458800,27633.13,27745.79,27628.89,27684.58,13056.1151,13078.9664,13025.1319,13058.8174,27790.376799999896,27321.41080000002,27015.606150000036,22892.407299999973,1134.14322678,698.0251541060036,27827.553333333257,27782.923809523832,NaN,-17.933901670774656,13.777493419256643,31.7113950900313
1685462400,27685.08,27750.94,27571.2,27725.27,13058.4173,13060.1294,13011.4337,13052.0179,27800.848199999895,27334.193600000017,27020.05150000003,22892.407299999973,1167.45812094,742.3431931000035,27825.2277777777,27786.31619047622,NaN,-19.81875983059011,6.937945301793661,26.75670513238377
1685466000,27721.67,27788.41,27641.66,27713.43,13052.1554,13052.3981,12974.0313,12978.0078,27809.475599999892,27345.870100000015,27024.268450000036,22892.407299999973,727.84422866,764.1474792230035,27815.882222222146,27787.040000000026,NaN,-20.960757183011253,0.555758653619705,21.51651583663096
1685469600,27712.55,27810.6,27680.59,27785.28,12978.0504,13055.0182,12968.1171,13038.5591,27819.901999999896,27355.918300000016,27028.968400000034,22892.407299999973,907.30298802,775.3838873370034,27806.702222222142,27791.933333333367,NaN,-16.188604294245444,1.2807604688241554,17.4693647630696
1685473200,27780.53,27875.53,27764.99,27865.52,13038.0969,13044.5468,12998.7644,13017.5216,27830.006799999894,27366.841000000015,27034.120300000035,22892.407299999973,1021.7847348,788.4440519895035,27800.29666666659,27799.654761904796,NaN,-7.387413447233376,8.235097954027879,15.622511401261255
1685476800,27867.01,27875.1,27775.1,27779.97,13018.5751,13018.5751,13017.4256,13017.4256,27833.673999999894,27376.517200000017,27039.303600000036,22892.407299999973,546.30214377,795.0191475495035,27770.712222222144,27800.99714285718,27770.712222222144,-7.085765705672298,6.765304269170883,13.851069974843181
1685480400,27779.44,27850.55,27670.25,27737.66,NaN,NaN,NaN,NaN,27837.67799999989,27386.61890000002,27042.924750000035,22892.407299999973,558.87297048,803.6221404305036,27749.97666666659,27801.653809523843,NaN,-9.351654115336064,2.161502330673102,11.513156446009166
1685484000,27737.32,27772.21,27672.71,27749.98,NaN,NaN,NaN,NaN,27841.25399999989,27396.651300000016,27046.859150000033,22892.407299999973,453.26650684,815.4696808395036,27741.682222222145,27800.233809523837,NaN,-9.600369542775505,-0.487305482460215,9.11306406031529
1685487600,27749.73,27755.13,27691.83,27707.09,NaN,NaN,NaN,NaN,27838.349799999894,27405.898400000016,27050.977550000036,22945.98039999997,256.82126917,796.4800802185034,27749.864444444367,27796.10285714289,NaN,-12.07321398562943,-5.978453421721497,6.094760563907933
1685491200,27705.22,27768.35,27674.11,27765.24,NaN,NaN,NaN,NaN,27831.61239999989,27415.903600000016,27055.425100000037,22945.98039999997,303.01594504,795.1360950840035,27758.826666666588,27792.41904761908,NaN,-9.334814765961625,-5.573757893544098,3.7610568724175266
1685494800,27767.31,27842.37,27749.9,27754.94,NaN,NaN,NaN,NaN,27825.070999999894,27426.022700000016,27059.91115000004,22945.98039999997,360.28463776,784.1364747705036,27762.123333333257,27790.875238095272,NaN,-7.820703546509253,-6.01482256071904,1.8058809857902132
1685498400,27752.23,27752.23,27588.31,27685.23,NaN,NaN,NaN,NaN,27814.66859999989,27435.810400000013,27063.900050000037,22945.98039999997,764.31172193,810.4376727505036,27758.989999999925,27787.040952380987,NaN,-10.926906981322045,-11.852752740862343,-0.9258457595402985
1685502000,27685.26,27697.81,27611.1,27667.86,NaN,NaN,NaN,NaN,27804.37259999989,27445.30110000002,27067.919150000038,22945.98039999997,441.89960957,812.8204909515036,27745.943333333256,27780.259523809556,NaN,-13.4010806587338,-17.67719658295755,-4.276115924223749
1685505600,27668.61,27688.09,27263.7,27274.31,NaN,NaN,NaN,NaN,27787.687199999895,27451.357700000015,27069.767300000036,22945.98039999997,2206.49625593,900.6720400120037,27680.253333333254,27757.788571428606,NaN,-39.325795057458066,-53.433359746046335,-14.107564688588267
1685509200,27271.78,27287.92,27031.17,27091.64,NaN,NaN,NaN,NaN,27770.180999999895,27455.027000000016,27070.678400000037,22945.98039999997,2597.68526625,1014.2434860340036,27603.772222222146,27724.17428571432,NaN,-65.04233731289503,-95.41048632970706,-30.368149016812026
1685512800,27096.38,27194.93,26992.61,27174.87,NaN,NaN,NaN,NaN,27754.577399999896,27459.236400000016,27072.149000000038,22945.98039999997,948.80336522,1003.1644372490034,27541.239999999925,27691.17285714289,NaN,-72.162936209722,-120.57181927896454,-48.408883069242535
1685516400,27175.38,27218.27,27130.49,27179.2,NaN,NaN,NaN,NaN,27737.982199999897,27463.357900000014,27073.751850000037,22945.98039999997,636.23288373,983.9738959400034,27477.819999999927,27655.74571428575,NaN,-72.1254242587828,-138.56566339272104,-66.44023913393823
1685520000,27178.92,27210.39,27118.04,27145.95,NaN,NaN,NaN,NaN,27720.6665999999,27467.084400000018,27075.333350000037,22945.98039999997,422.77856639,937.6100409560034,27415.471111111037,27612.875238095272,NaN,-69.83719291748193,-153.73673028079065,-83.89953736330872
1685523600,27145.45,27165.5,27061.53,27144.46,NaN,NaN,NaN,NaN,27705.274999999896,27471.05580000002,27076.03285000004,22945.98039999997,423.90745633,889.6220828560033,27346.49555555548,27575.740952380987,NaN,-64.07218504189738,-163.98976866568046,-99.91758362378307
1685527200,27143.9,27154.7,27059.09,27069.49,NaN,NaN,NaN,NaN,27688.481599999897,27474.126500000017,27075.665250000035,22945.98039999997,387.40871102,813.3310304315035,27270.33444444437,27539.78190476194,NaN,-60.97350069717916,-176.13445949525703,-115.16095879807787
1685530800,27067.78,27139.2,27012.08,27105.73,NaN,NaN,NaN,NaN,27671.6999999999,27477.787000000015,27074.297100000033,22945.98039999997,498.43494112,781.5456161485034,27205.945555555478,27514.65238095242,NaN,-52.47232110509978,-180.7513601794526,-128.27903907435282
1685534400,27104.7,27131.17,27068.11,27080.27,NaN,NaN,NaN,NaN,27655.952599999895,27481.534700000015,27072.74030000003,22945.98039999997,800.65415213,763.2054177080034,27140.657777777702,27485.875714285747,NaN,-44.848562861141716,-184.33974265077995,-139.49117978963824
1685538000,27078.88,27235.2,27069.89,27134.55,12968.3814,13029.0757,12963.2913,13000.8337,27640.1491999999,27485.711800000016,27071.410550000033,22945.98039999997,1052.60715363,779.4435639565035,27125.128888888812,27457.746190476224,NaN,-32.98336586501114,-180.72038712090216,-147.73702125589102
1685541600,27129.5,27130.05,26862.94,27042.54,13003.6972,13009.7262,12910.7292,12936.1133,27623.1423999999,27489.220300000015,27070.095650000032,22945.98039999997,2768.292498,872.4930394555034,27119.673333333256,27425.799047619086,NaN,-28.342420739414052,-183.16504718015858,-154.82262644074453
1685545200,27042.03,27069.41,26887.04,26916.05,12936.0967,12938.2738,12889.3703,12920.2504,27603.0933999999,27491.287600000018,27068.118200000037,22945.98039999997,1447.12909644,893.7602575375034,27090.915555555475,27384.407142857177,NaN,-30.608617680023173,-193.0833985407735,-162.47478086075031
1685548800,26913.8,26986.48,26851.15,26943.78,12920.4061,12935.4155,12894.5556,12913.5945,27586.0621999999,27493.476100000014,27066.12980000003,22945.98039999997,949.01703645,913.8960021715035,27064.7577777777,27340.514761904797,NaN,-27.173556320668666,-196.44172626158615,-169.2681699409175
1685552400,26942.78,27086.79,26920.7,27058.76,12913.7857,12983.7106,12908.715,12972.3449,27574.401799999898,27497.661500000013,27065.00300000003,22945.98039999997,1193.96616121,945.6506617080034,27055.06999999992,27306.171428571466,NaN,-14.715103103660823,-187.6620488204935,-172.9469457168327
1685556000,27062.35,27088.64,27021.51,27045.43,12972.2731,12984.194,12947.429,12961.9775,27562.9541999999,27501.295900000016,27063.54320000003,22945.98039999997,736.13688403,959.7941805675034,27044.066666666586,27273.20809523814,NaN,-5.408961134594421,-179.7081471350757,-174.29918600048128
1685559600,27046.44,27123.41,27006.76,27016.91,12962.0795,12986.0005,12935.525,12940.6182,27549.126999999895,27504.471100000017,27061.91195000003,22945.98039999997,739.17623394,983.9119288060035,27038.224444444364,27238.30000000004,NaN,0.4764676781465482,-173.70360140279809,-174.18006908094463
1685563200,27016.96,27123.14,27009.72,27119.74,12940.6726,12940.6726,12935.2854,12935.2854,27538.450999999895,27508.897500000017,27061.047900000027,22945.98039999997,699.0566254,1003.7139628240036,27039.78111111103,27210.330952380995,NaN,12.29070002739141,-158.81669404670538,-171.1073940740968
1685566800,27120.75,27131,27056.8,27098.28,NaN,NaN,NaN,NaN,27527.335999999894,27512.192700000018,27060.34180000003,22945.98039999997,354.60086426,1003.4297741490036,27041.782222222144,27178.570952380996,NaN,19.241759564049175,-147.05519461903532,-166.2969541830845
1685570400,27101.03,27196.59,27093,27191.52,NaN,NaN,NaN,NaN,27517.201799999893,27516.930700000015,27059.660550000033,22945.98039999997,401.17294933,985.2728355190036,27048.112222222142,27151.741428571477,NaN,30.056320747728847,-128.72655324842344,-158.7828739961523
1685574000,27189.52,27299.12,27170.43,27219.57,NaN,NaN,NaN,NaN,27507.942799999895,27521.65430000002,27059.118700000035,22998.192549999974,789.21930775,1002.6388204280038,27067.782222222144,27129.567142857188,NaN,38.49675480880899,-110.66193048514106,-149.15868529395004
1685577600,27223.41,27353.48,27034.87,27073.08,NaN,NaN,NaN,NaN,27495.336999999894,27524.750700000022,27058.30990000003,22998.192549999974,1140.32531782,949.3302735225037,27085.229999999923,27101.24428571433,NaN,33.78019354925428,-106.9334433573822,-140.71363690663648
1685581200,27078.81,27173.54,27069.87,27090.38,NaN,NaN,NaN,NaN,27482.108999999895,27527.81480000002,27057.704300000034,22998.192549999974,693.3750091,854.1147606650038,27101.51888888881,27092.485714285758,27101.51888888881,31.440035713621853,-101.41359226460918,-132.85362797823103
1685584800,27090.33,27125.04,26656.95,26729.05,NaN,NaN,NaN,NaN,27462.212599999897,27526.89770000002,27055.623300000032,22998.192549999974,1994.59898981,906.404541894504,27064.884444444368,27075.219523809566,27064.884444444368,6.477096193851281,-124.75725773591694,-131.23435392976822
1685588400,26726.6,26841.91,26629.48,26785.45,NaN,NaN,NaN,NaN,27442.325599999895,27526.005500000017,27053.55945000003,22998.192549999974,1099.62008055,929.5739017355039,27035.997777777706,27056.675714285757,NaN,-4.712975976351913,-137.1255739002081,-132.4125979238562
1685592000,26785.52,26828.01,26761.83,26813.03,NaN,NaN,NaN,NaN,27422.709399999898,27523.19780000002,27051.504850000038,22998.192549999974,238.48116084,920.359031458004,27013.34444444437,27039.239047619092,NaN,-8.51236288838544,-143.053051534338,-134.54068864595257
1685595600,26813.03,26866.88,26791.08,26855.22,NaN,NaN,NaN,NaN,27402.961799999895,27520.62220000002,27049.756150000034,22998.192549999974,221.97800976,910.2625591295042,26983.95333333326,27025.39476190481,NaN,-6.5284638565737225,-142.70126846666972,-136.172804610096
1685599200,26855.56,26888.27,26789.55,26795.68,NaN,NaN,NaN,NaN,27383.12819999989,27517.46430000002,27047.715450000032,22998.192549999974,466.32633748,914.2084404525042,26950.331111111034,27008.78619047624,NaN,-7.501003751978089,-145.54905930006862,-138.04805554809053
1685602800,26795.88,26869.63,26772.8,26808.42,NaN,NaN,NaN,NaN,27363.981599999894,27513.58520000002,27045.61540000003,22998.192549999974,302.52630652,904.4130087225043,26907.764444444372,26996.354285714333,NaN,-5.645763097275136,-145.10525941968444,-139.4594963224093
1685606400,26807.13,26929.07,26795.56,26924.37,NaN,NaN,NaN,NaN,27346.263599999897,27511.027600000016,27044.41210000003,22998.192549999974,369.80925503,882.8707638675044,26874.96444444437,26987.718095238142,NaN,4.484109761005186,-133.8543591211528,-138.338468882158
1685610000,26924.4,26957.25,26906.29,26917.71,NaN,NaN,NaN,NaN,27329.693799999895,27508.44120000002,27043.285900000035,22998.192549999974,378.7620489,849.1785086310043,26857.701111111033,26979.977142857188,NaN,11.434433150298048,-124.04542744428545,-135.4798605945835
1685613600,26917.16,26937.71,26867.26,26867.81,NaN,NaN,NaN,NaN,27311.099199999895,27505.177400000022,27041.761400000032,22998.192549999974,292.14457631,725.3711125465044,26832.971111111037,26967.275238095284,NaN,13.241991924034721,-118.92737068954011,-132.16936261357483
1685617200,26869,26910.43,26847.7,26898.14,NaN,NaN,NaN,NaN,27291.703999999892,27501.834200000023,27042.297000000035,22998.192549999974,446.22837637,675.3260765430043,26851.758888888813,26960.3990476191,NaN,16.82132024079624,-111.14271231257953,-127.96403255337577
1685620800,26897.34,26965.74,26801.07,26951.76,NaN,NaN,NaN,NaN,27272.275799999894,27499.22840000002,27043.01615000003,22998.192549999974,983.54011447,677.0522304440044,26870.2377777777,26962.09952380957,NaN,22.771499276201396,-99.49965845812403,-122.27115773432543
1685624400,26951.66,26974.59,26878.83,26899.72,12944.4634,12953.4268,12903.6257,12943.8973,27249.345599999895,27496.555700000023,27043.622050000027,22998.192549999974,611.10351604,647.9090981855045,26879.869999999923,26960.00142857148,NaN,23.10088818178062,-93.39504750709966,-116.49593568888028
1685628000,26899.23,26973.91,26840.79,26900.28,12947.567,13020.149,12924.5178,13001.4698,27228.865599999892,27493.27340000002,27044.57185000003,22998.192549999974,887.39016291,655.4717621295044,26884.87666666659,26952.45476190481,NaN,23.194165135871273,-87.50322926904119,-110.69739440491246
1685631600,26900.86,26948.18,26869.43,26898.51,13002.2234,13061.6342,12993.5559,13061.148,27210.34319999989,27490.560400000024,27045.65575000003,22998.192549999974,640.81405286,650.5536530755045,26896.302222222144,26945.458571428622,NaN,22.933002610218807,-82.03114114213895,-104.96414375235776
1685635200,26899.96,27177.81,26806.49,27096.53,13061.7152,13094.7984,13061.7152,13092.019,27199.60479999989,27490.063000000027,27047.37490000003,22998.192549999974,1279.48020946,679.5748322785045,26928.314444444364,26949.250000000044,NaN,35.16123695875645,-61.0125975539122,-96.17383451266865
1685638800,27101.16,27138.59,26927.96,26964.89,13092.3838,13108.5752,13077.6417,13108.5752,27185.210999999883,27487.79390000003,27048.441100000033,22998.192549999974,1166.49815388,720.1696967595045,26932.816666666586,26941.876190476236,NaN,33.45828843190972,-54.3509739727815,-87.80926240469122
1685642400,26962.46,27052.72,26943.84,26964.75,13108.6584,13128.2005,13101.6766,13124.289,27170.000599999883,27485.42440000003,27049.603750000028,22998.192549999974,887.06168046,744.4641333160044,26938.043333333255,26935.51761904767,26938.043333333255,31.428580331173706,-48.5235369907241,-79.9521173218978
1685646000,26966.74,26987.92,26666.37,26868.28,13124.4351,13141.8328,13067.4148,13099.2986,27153.097599999885,27481.286600000025,27050.23500000003,22998.192549999974,1654.00759455,787.7035476560044,26938.095555555476,26920.125238095286,NaN,23.08127866500405,-51.10051899064274,-74.18179765564679
1685649600,26871.49,26920.32,26838.02,26871.71,13100.9764,13100.9818,13100.9764,13100.9818,27134.826199999883,27477.364100000024,27051.108450000025,22998.192549999974,701.95647306,765.7851054180044,26935.15888888881,26903.560476190527,NaN,17.534588803195263,-52.26356165165271,-69.79815045484797
1685653200,26873.22,26950.8,26872.64,26901.14,NaN,NaN,NaN,NaN,27115.538599999883,27472.772700000027,27053.37130000002,22998.192549999974,389.27183644,750.5799467850045,26929.534444444365,26895.37285714291,NaN,15.653329196010631,-50.23148895983468,-65.88481815584531
1685656800,26900.41,26910.66,26866.82,26891.8,NaN,NaN,NaN,NaN,27097.775199999884,27465.724600000027,27056.578700000024,22998.192549999974,310.51411921,666.3757032550045,26928.654444444368,26885.916666666715,NaN,13.658221068692534,-48.81204181997964,-62.470262888672174
1685660400,26892.08,26893.85,26723.34,26825.56,NaN,NaN,NaN,NaN,27079.533199999885,27458.605600000028,27059.156050000027,23050.775099999973,524.13040868,637.6012196615045,26920.352222222144,26890.51238095243,NaN,8.033986839549172,-52.42777933923571,-60.461766178784885
1685664000,26824.03,26835.09,26509.53,26784.55,NaN,NaN,NaN,NaN,27060.22459999989,27450.73930000003,27061.90970000003,23050.775099999973,2152.08639471,733.2814813550045,26907.689999999922,26890.469523809574,NaN,2.0217269065380066,-57.93460754561238,-59.95633445215039
1685667600,26786.75,26852.76,26724.23,26813.08,NaN,NaN,NaN,NaN,27042.34439999989,27440.347100000028,27064.56945000003,23050.775099999973,412.41865003,742.8035133685046,26876.195555555474,26890.471904761955,26876.195555555474,0.5147049974316502,-59.31295320536083,-59.82765820279248
1685671200,26816.43,26986.59,26814.54,26964.7,NaN,NaN,NaN,NaN,27026.333599999885,27428.973000000027,27068.28910000003,23050.775099999973,697.01499264,754.3379461265046,26876.17444444437,26895.685238095288,NaN,9.764622701968264,-47.621879825332144,-57.38650252730041
1685674800,26970.25,27018.24,26937.45,27010.44,NaN,NaN,NaN,NaN,27011.443599999882,27418.257300000027,27072.09205000003,23050.775099999973,267.97750216,752.6105059085046,26881.251111111036,26905.911904761957,NaN,18.492615993620426,-34.270732535274874,-52.7633485288953
1685678400,27005.5,27117.48,26956.77,27078.95,NaN,NaN,NaN,NaN,26999.317999999883,27406.993300000024,27075.472750000026,23050.775099999973,900.4899936,779.1445428370046,26904.65888888881,26918.79428571434,NaN,27.84692113656353,-17.954697108190885,-45.801618244754415
1685682000,27078.75,27226.88,27073.89,27159.4,NaN,NaN,NaN,NaN,26989.148799999886,27396.760700000028,27079.44845000003,23050.775099999973,1023.11500062,811.3621904230046,26936.62444444437,26929.98619047624,26936.62444444437,37.801932421228315,1.4507972817809787,-36.35113513944734
